Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
C8592,17.22,2022-09-22,Buyer_7592
C8593,12.94,2022-10-10,Buyer_7593
C8594,3.73,2023-03-24,Buyer_7594
C8595,7.2,2023-12-03,Buyer_7595
C8596,32.56,2023-05-20,Buyer_7596
C8597,33.86,2022-08-25,Buyer_7597
C8598,43.63,2023-10-24,Buyer_7598
C8599,42.39,2023-07-17,Buyer_7599
C8600,16.62,2023-07-31,Buyer_7600
C8601,4.09,2023-04-17,Buyer_7601
C8602,35.02,2023-11-03,Buyer_7602
C8603,46.05,2022-09-15,Buyer_7603
C8604,24.75,2023-12-09,Buyer_7604
C8605,9.63,2023-10-05,Buyer_7605
C8606,13.37,2022-05-13,Buyer_7606
C8607,17.76,2022-06-02,Buyer_7607
C8608,34.89,2022-09-25,Buyer_7608
C8609,33.15,2022-04-09,Buyer_7609
C8610,12.61,2023-08-23,Buyer_7610
C8611,7.53,2022-07-06,Buyer_7611
C8612,15.03,2022-12-02,Buyer_7612
C8613,16.3,2023-12-21,Buyer_7613
C8614,31.06,2022-02-04,Buyer_7614
C8615,25.21,2022-04-26,Buyer_7615
C8616,28.86,2023-01-02,Buyer_7616
C8617,7.25,2022-02-28,Buyer_7617
C8618,45.53,2023-10-13,Buyer_7618
C8619,9.31,2022-04-28,Buyer_7619
C8620,48.86,2022-10-31,Buyer_7620
C8621,19.93,2023-06-11,Buyer_7621
C8622,22.95,2023-04-11,Buyer_7622
C8623,14.94,2022-10-05,Buyer_7623
C8624,26.82,2023-10-04,Buyer_7624
C8625,47.13,2022-05-30,Buyer_7625
C8626,40.49,2023-11-06,Buyer_7626
C8627,14.29,2022-04-24,Buyer_7627
C8628,41.91,2022-12-25,Buyer_7628
C8629,37.95,2022-12-12,Buyer_7629
C8630,48.93,2023-06-18,Buyer_7630
C8631,45.95,2023-04-08,Buyer_7631
C8632,20.04,2023-11-05,Buyer_7632
C8633,9.62,2022-12-05,Buyer_7633
C8634,33.15,2023-12-22,Buyer_7634
C8635,31.9,2023-04-21,Buyer_7635
C8636,30.99,2023-09-27,Buyer_7636
C8637,48.42,2022-10-01,Buyer_7637
C8638,42.86,2023-12-04,Buyer_7638
C8639,47.88,2023-10-09,Buyer_7639
C8640,20.11,2023-02-20,Buyer_7640
C8641,26.42,2022-12-06,Buyer_7641
C8642,16.46,2023-06-21,Buyer_7642
C8643,24.17,2022-02-07,Buyer_7643
C8644,23.69,2022-12-29,Buyer_7644
C8645,44.02,2022-04-26,Buyer_7645
C8646,34.47,2022-03-24,Buyer_7646
C8647,48.54,2023-07-07,Buyer_7647
C8648,8.16,2023-06-15,Buyer_7648
C8649,8.55,2023-03-17,Buyer_7649
C8650,34.94,2023-10-06,Buyer_7650
C8651,31.67,2022-02-20,Buyer_7651
C8652,14.02,2022-01-03,Buyer_7652
C8653,30.73,2023-04-11,Buyer_7653
C8654,19.53,2022-04-26,Buyer_7654
C8655,21.43,2022-08-05,Buyer_7655
C8656,48.46,2022-03-08,Buyer_7656
C8657,24.26,2023-02-06,Buyer_7657
C8658,43.21,2022-12-16,Buyer_7658
C8659,39.09,2023-04-27,Buyer_7659
C8660,23.06,2023-12-04,Buyer_7660
C8661,19.27,2023-07-09,Buyer_7661
C8662,10.97,2022-04-12,Buyer_7662
C8663,28,2023-07-28,Buyer_7663
C8664,7.22,2023-06-16,Buyer_7664
C8665,29.29,2022-04-20,Buyer_7665
C8666,19.74,2023-09-20,Buyer_7666
C8667,17.86,2023-05-25,Buyer_7667
C8668,42.83,2022-08-24,Buyer_7668
C8669,8.26,2022-01-10,Buyer_7669
C8670,17.23,2022-06-23,Buyer_7670
C8671,21.3,2022-12-05,Buyer_7671
C8672,12.47,2022-08-10,Buyer_7672
C8673,24.45,2022-06-05,Buyer_7673
C8674,3.52,2023-04-19,Buyer_7674
C8675,35.8,2022-10-06,Buyer_7675
C8676,7.64,2022-05-22,Buyer_7676
C8677,4.4,2022-11-14,Buyer_7677
C8678,34.69,2023-12-07,Buyer_7678
C8679,40.26,2022-07-01,Buyer_7679
C8680,2.28,2022-02-01,Buyer_7680
C8681,7.66,2022-06-09,Buyer_7681
C8682,37.91,2023-07-26,Buyer_7682
C8683,5.54,2022-12-12,Buyer_7683
C8684,33.55,2022-10-16,Buyer_7684
C8685,46.57,2022-04-25,Buyer_7685
C8686,29.83,2023-10-05,Buyer_7686
C8687,30.5,2022-11-15,Buyer_7687
C8688,31.64,2022-07-25,Buyer_7688
C8689,46.93,2023-02-20,Buyer_7689
C8690,26.72,2023-06-14,Buyer_7690
C8691,36.97,2022-02-23,Buyer_7691
C8692,42.03,2022-03-30,Buyer_7692
C8693,8.16,2022-12-24,Buyer_7693
C8694,14.63,2023-06-27,Buyer_7694
C8695,46.46,2023-12-15,Buyer_7695
C8696,36.73,2023-02-18,Buyer_7696
C8697,19.6,2022-04-02,Buyer_7697
C8698,2.68,2022-05-29,Buyer_7698
C8699,33.39,2022-08-21,Buyer_7699
C8700,17.88,2023-01-15,Buyer_7700
C8701,20.72,2022-10-12,Buyer_7701
C8702,38.9,2022-06-12,Buyer_7702
C8703,39.45,2022-05-31,Buyer_7703
C8704,14.11,2023-04-15,Buyer_7704
C8705,37.16,2023-11-15,Buyer_7705
C8706,41.82,2023-05-07,Buyer_7706
C8707,32.92,2023-05-30,Buyer_7707
C8708,16.38,2023-05-02,Buyer_7708
C8709,38,2022-04-13,Buyer_7709
C8710,45.63,2022-04-25,Buyer_7710
C8711,49.14,2023-08-31,Buyer_7711
C8712,37.39,2023-07-01,Buyer_7712
C8713,38.1,2022-02-11,Buyer_7713
C8714,47.28,2022-07-27,Buyer_7714
C8715,29.02,2022-06-19,Buyer_7715
C8716,17,2023-03-01,Buyer_7716
C8717,42.07,2022-03-28,Buyer_7717
C8718,48.57,2023-01-27,Buyer_7718
C8719,23.09,2023-01-14,Buyer_7719
C8720,8.58,2023-11-21,Buyer_7720
C8721,7.94,2023-06-29,Buyer_7721
C8722,4.3,2022-11-16,Buyer_7722
C8723,24.89,2023-06-18,Buyer_7723
C8724,3.1,2023-01-26,Buyer_7724
C8725,26.58,2022-05-27,Buyer_7725
C8726,26.14,2022-04-14,Buyer_7726
C8727,43.06,2023-08-01,Buyer_7727
C8728,5.94,2022-08-18,Buyer_7728
C8729,8.73,2023-02-05,Buyer_7729
C8730,36.34,2022-10-04,Buyer_7730
C8731,12.42,2023-08-29,Buyer_7731
C8732,10.33,2022-01-04,Buyer_7732
C8733,35.26,2023-07-10,Buyer_7733
C8734,9.73,2022-10-18,Buyer_7734
C8735,28.97,2022-09-27,Buyer_7735
C8736,33.83,2023-03-19,Buyer_7736
C8737,9.14,2023-01-07,Buyer_7737
C8738,30.25,2022-08-09,Buyer_7738
C8739,32.21,2023-04-01,Buyer_7739
C8740,36.07,2022-03-01,Buyer_7740
C8741,33.25,2022-11-08,Buyer_7741
C8742,32.71,2023-05-17,Buyer_7742
C8743,13.52,2023-05-06,Buyer_7743
C8744,34.55,2022-12-07,Buyer_7744
C8745,46.12,2023-01-29,Buyer_7745
C8746,30.75,2023-12-09,Buyer_7746
C8747,46.06,2023-01-31,Buyer_7747
C8748,26.46,2022-04-14,Buyer_7748
C8749,11.43,2022-11-29,Buyer_7749
C8750,29.33,2022-08-30,Buyer_7750
C8751,47.08,2023-06-03,Buyer_7751
C8752,45.19,2022-08-10,Buyer_7752
C8753,19.75,2022-07-11,Buyer_7753
C8754,4.36,2022-07-03,Buyer_7754
C8755,33.89,2023-06-04,Buyer_7755
C8756,8.14,2022-06-22,Buyer_7756
C8757,35.83,2023-12-17,Buyer_7757
C8758,34.38,2022-07-18,Buyer_7758
C8759,12.76,2023-09-01,Buyer_7759
C8760,37.12,2023-02-24,Buyer_7760
C8761,17.95,2022-07-29,Buyer_7761
C8762,23.76,2023-11-14,Buyer_7762
C8763,11.39,2023-05-23,Buyer_7763
C8764,27.57,2023-10-21,Buyer_7764
C8765,15.82,2022-02-15,Buyer_7765
C8766,40.59,2023-05-22,Buyer_7766
C8767,16.48,2023-05-15,Buyer_7767
C8768,36.35,2023-05-19,Buyer_7768
C8769,27.93,2023-04-08,Buyer_7769
C8770,5.22,2022-05-21,Buyer_7770
C8771,31.78,2023-01-28,Buyer_7771
C8772,26.29,2022-09-22,Buyer_7772
C8773,6.11,2022-08-11,Buyer_7773
C8774,46.03,2022-06-17,Buyer_7774
C8775,34.69,2023-01-05,Buyer_7775
C8776,11.36,2022-04-06,Buyer_7776
C8777,36.41,2022-02-05,Buyer_7777
C8778,42.71,2023-07-02,Buyer_7778
C8779,30.15,2022-10-18,Buyer_7779
C8780,38.45,2023-09-29,Buyer_7780
C8781,34.54,2023-11-23,Buyer_7781
C8782,8.27,2023-01-17,Buyer_7782
C8783,7.79,2023-07-21,Buyer_7783
C8784,18.92,2023-08-02,Buyer_7784
C8785,20.32,2023-05-21,Buyer_7785
C8786,49.81,2023-02-21,Buyer_7786
C8787,3.2,2023-08-02,Buyer_7787
C8788,46.54,2022-12-19,Buyer_7788
C8789,41,2022-12-28,Buyer_7789
C8790,19.99,2023-09-24,Buyer_7790
C8791,43.19,2023-10-30,Buyer_7791
C8792,33.86,2022-01-08,Buyer_7792
C8793,27.26,2022-11-21,Buyer_7793
C8794,41.34,2022-03-26,Buyer_7794
C8795,44.8,2022-06-11,Buyer_7795
C8796,47.78,2022-10-22,Buyer_7796
C8797,6.76,2023-01-09,Buyer_7797
C8798,44.47,2023-10-30,Buyer_7798
C8799,24.83,2023-06-13,Buyer_7799
C8800,39.29,2023-12-22,Buyer_7800
C8801,22.14,2023-12-05,Buyer_7801
C8802,10.54,2022-09-08,Buyer_7802
C8803,44.97,2022-07-04,Buyer_7803
C8804,17.9,2023-04-09,Buyer_7804
C8805,34.06,2022-07-05,Buyer_7805
C8806,32.4,2023-11-08,Buyer_7806
C8807,33.64,2023-01-08,Buyer_7807
C8808,9.38,2023-12-17,Buyer_7808
C8809,45.36,2023-01-20,Buyer_7809
C8810,32.04,2023-02-23,Buyer_7810
C8811,9.19,2023-10-24,Buyer_7811
C8812,44.96,2022-10-03,Buyer_7812
C8813,21.95,2022-10-12,Buyer_7813
C8814,49.1,2023-09-14,Buyer_7814
C8815,38.12,2023-02-27,Buyer_7815
C8816,33.8,2022-04-30,Buyer_7816
C8817,29.56,2023-05-25,Buyer_7817
C8818,39.02,2022-09-21,Buyer_7818
C8819,48.7,2023-09-17,Buyer_7819
C8820,29.44,2023-07-16,Buyer_7820
C8821,10.29,2023-08-03,Buyer_7821
C8822,36.62,2023-04-21,Buyer_7822
C8823,21.78,2023-04-19,Buyer_7823
C8824,21.08,2023-05-17,Buyer_7824
C8825,8.39,2023-06-30,Buyer_7825
C8826,20.64,2022-03-07,Buyer_7826
C8827,47.58,2022-02-11,Buyer_7827
C8828,6.72,2022-03-04,Buyer_7828
C8829,4.41,2022-03-26,Buyer_7829
C8830,11.6,2023-09-24,Buyer_7830
C8831,6.84,2023-11-30,Buyer_7831
C8832,32.61,2022-07-30,Buyer_7832
C8833,31.99,2022-04-16,Buyer_7833
C8834,35.97,2023-01-29,Buyer_7834
C8835,22.07,2023-08-19,Buyer_7835
C8836,4.98,2022-07-08,Buyer_7836
C8837,28.16,2023-01-30,Buyer_7837
C8838,20.73,2023-07-30,Buyer_7838
C8839,3.09,2023-11-13,Buyer_7839
C8840,18.91,2023-04-02,Buyer_7840
C8841,23.57,2022-01-08,Buyer_7841
C8842,4.51,2022-01-13,Buyer_7842
C8843,3.44,2023-08-19,Buyer_7843
C8844,45.21,2023-12-25,Buyer_7844
C8845,45.91,2022-04-07,Buyer_7845
C8846,9.06,2022-10-05,Buyer_7846
C8847,24.32,2022-04-25,Buyer_7847
C8848,29.83,2022-02-01,Buyer_7848
C8849,26.56,2023-08-21,Buyer_7849
C8850,4.59,2023-11-02,Buyer_7850
C8851,38.2,2022-05-03,Buyer_7851
C8852,25.81,2023-07-18,Buyer_7852
C8853,24.98,2023-01-05,Buyer_7853
C8854,22.51,2022-11-13,Buyer_7854
C8855,18.85,2022-06-08,Buyer_7855
C8856,18.06,2022-10-20,Buyer_7856
C8857,26.88,2022-04-19,Buyer_7857
C8858,5.07,2023-06-29,Buyer_7858
C8859,18.21,2022-04-05,Buyer_7859
C8860,18.9,2023-12-26,Buyer_7860
C8861,37.19,2022-03-07,Buyer_7861
C8862,40.66,2023-05-08,Buyer_7862
C8863,46.91,2022-05-17,Buyer_7863
C8864,30.03,2023-02-27,Buyer_7864
C8865,20.56,2023-01-14,Buyer_7865
C8866,30.12,2023-07-08,Buyer_7866
C8867,34.24,2023-09-22,Buyer_7867
C8868,45.59,2022-12-15,Buyer_7868
C8869,28.88,2022-01-08,Buyer_7869
C8870,13.98,2023-08-11,Buyer_7870
C8871,41.91,2022-02-10,Buyer_7871
C8872,17.02,2023-10-14,Buyer_7872
C8873,13.6,2022-04-01,Buyer_7873
C8874,39.14,2022-07-30,Buyer_7874
C8875,45.99,2022-08-12,Buyer_7875
C8876,30.08,2022-11-18,Buyer_7876
C8877,20.49,2022-11-11,Buyer_7877
C8878,23.99,2023-12-02,Buyer_7878
C8879,36.26,2023-03-07,Buyer_7879
C8880,41.73,2022-05-26,Buyer_7880
C8881,8.91,2023-09-11,Buyer_7881
C8882,3.7,2023-08-28,Buyer_7882
C8883,39.95,2022-07-09,Buyer_7883
C8884,45.89,2023-01-13,Buyer_7884
C8885,13.73,2022-04-23,Buyer_7885
C8886,40.41,2022-08-26,Buyer_7886
C8887,28.9,2023-08-17,Buyer_7887
C8888,46.54,2023-12-18,Buyer_7888
C8889,11.61,2023-02-16,Buyer_7889
C8890,11.47,2023-05-14,Buyer_7890
C8891,5.92,2022-07-23,Buyer_7891
C8892,8.77,2023-08-11,Buyer_7892
C8893,16.56,2022-08-27,Buyer_7893
C8894,3.19,2023-11-12,Buyer_7894
C8895,37.26,2022-04-18,Buyer_7895
C8896,26.47,2023-05-19,Buyer_7896
C8897,10.2,2023-07-07,Buyer_7897
C8898,15.07,2023-12-16,Buyer_7898
C8899,28.59,2023-07-31,Buyer_7899
C8900,31.65,2022-10-06,Buyer_7900
C8901,3.26,2022-07-03,Buyer_7901
C8902,39.89,2022-01-24,Buyer_7902
C8903,48.34,2023-02-02,Buyer_7903
C8904,15.62,2022-06-25,Buyer_7904
C8905,15.12,2022-01-01,Buyer_7905
C8906,13.36,2022-12-22,Buyer_7906
C8907,2.36,2022-01-11,Buyer_7907
C8908,10.96,2023-06-13,Buyer_7908
C8909,48.64,2023-12-11,Buyer_7909
C8910,6.8,2023-09-03,Buyer_7910
C8911,19.73,2023-10-19,Buyer_7911
C8912,15.89,2022-01-22,Buyer_7912
C8913,31.73,2023-10-31,Buyer_7913
C8914,49.68,2022-02-18,Buyer_7914
C8915,26.08,2023-02-19,Buyer_7915
C8916,24.39,2022-12-29,Buyer_7916
C8917,16.16,2023-05-15,Buyer_7917
C8918,2.71,2022-04-16,Buyer_7918
C8919,28.18,2022-09-23,Buyer_7919
C8920,5.12,2023-02-05,Buyer_7920
C8921,45.55,2022-12-20,Buyer_7921
C8922,33.96,2023-07-12,Buyer_7922
C8923,11.09,2023-04-27,Buyer_7923
C8924,27.25,2022-07-18,Buyer_7924
C8925,3.41,2023-04-17,Buyer_7925
C8926,29.01,2022-09-25,Buyer_7926
C8927,40.63,2023-03-16,Buyer_7927
C8928,22.6,2022-03-01,Buyer_7928
C8929,27.3,2023-08-25,Buyer_7929
C8930,19.6,2023-08-25,Buyer_7930
C8931,27,2022-09-03,Buyer_7931
C8932,21.97,2022-10-04,Buyer_7932
C8933,44.87,2023-07-22,Buyer_7933
C8934,20.03,2023-06-24,Buyer_7934
C8935,22.37,2022-11-21,Buyer_7935
C8936,12.72,2022-08-18,Buyer_7936
C8937,7.75,2022-01-31,Buyer_7937
C8938,29.57,2022-01-25,Buyer_7938
C8939,48.64,2023-05-29,Buyer_7939
C8940,23.42,2023-06-29,Buyer_7940
C8941,27.22,2022-06-06,Buyer_7941
C8942,10.95,2023-06-20,Buyer_7942
C8943,41.08,2023-06-01,Buyer_7943
C8944,33.2,2023-02-22,Buyer_7944
C8945,23.91,2022-06-07,Buyer_7945
C8946,27.9,2022-03-24,Buyer_7946
C8947,22.46,2023-05-16,Buyer_7947
C8948,33.15,2023-11-03,Buyer_7948
C8949,41.2,2022-05-18,Buyer_7949
C8950,27.21,2023-03-18,Buyer_7950
C8951,5.13,2022-07-24,Buyer_7951
C8952,13.12,2023-11-20,Buyer_7952
C8953,25.64,2022-07-08,Buyer_7953
C8954,40.44,2022-03-09,Buyer_7954
C8955,10.92,2023-01-13,Buyer_7955
C8956,26.85,2022-10-13,Buyer_7956
C8957,6.91,2023-04-07,Buyer_7957
C8958,24.22,2023-07-31,Buyer_7958
C8959,25.91,2022-01-01,Buyer_7959
C8960,4.21,2022-01-28,Buyer_7960
C8961,39.33,2022-10-29,Buyer_7961
C8962,38.33,2023-03-31,Buyer_7962
C8963,44.3,2023-10-14,Buyer_7963
C8964,44.54,2023-05-26,Buyer_7964
C8965,41.56,2022-11-12,Buyer_7965
C8966,7.27,2023-03-06,Buyer_7966
C8967,20.68,2023-09-12,Buyer_7967
C8968,38.65,2022-12-10,Buyer_7968
C8969,17.03,2022-09-24,Buyer_7969
C8970,49.58,2022-02-21,Buyer_7970
C8971,6.93,2022-07-28,Buyer_7971
C8972,45.57,2022-07-17,Buyer_7972
C8973,24.11,2023-04-23,Buyer_7973
C8974,32.01,2023-12-30,Buyer_7974
C8975,48.07,2023-10-17,Buyer_7975
C8976,9.63,2023-04-09,Buyer_7976
C8977,48.28,2023-07-28,Buyer_7977
C8978,31.11,2022-12-09,Buyer_7978
C8979,3.93,2022-09-19,Buyer_7979
C8980,31.91,2023-10-17,Buyer_7980
C8981,23.36,2023-11-17,Buyer_7981
C8982,24.36,2022-01-23,Buyer_7982
C8983,19.41,2023-12-08,Buyer_7983
C8984,32.23,2022-03-04,Buyer_7984
C8985,25.19,2022-03-06,Buyer_7985
C8986,31.66,2022-04-16,Buyer_7986
C8987,39.96,2022-09-03,Buyer_7987
C8988,45.74,2023-01-22,Buyer_7988
C8989,34.33,2023-09-09,Buyer_7989
C8990,41.04,2023-03-02,Buyer_7990
C8991,29.01,2022-08-14,Buyer_7991
C8992,38.22,2023-12-14,Buyer_7992
C8993,3.76,2023-01-28,Buyer_7993
C8994,48.44,2022-02-28,Buyer_7994
C8995,25.78,2023-11-20,Buyer_7995
C8996,31.81,2023-06-19,Buyer_7996
C8997,40.48,2022-07-08,Buyer_7997
C8998,45.52,2023-04-17,Buyer_7998
C8999,37.98,2023-06-19,Buyer_7999
C9000,26.87,2023-01-20,Buyer_8000
C9001,46.26,2022-07-23,Buyer_8001
C9002,21.78,2022-05-21,Buyer_8002
C9003,42.63,2023-07-24,Buyer_8003
C9004,18.02,2022-10-18,Buyer_8004
C9005,23.56,2022-07-23,Buyer_8005
C9006,3.37,2022-03-29,Buyer_8006
C9007,9.87,2023-11-06,Buyer_8007
C9008,2.12,2022-12-15,Buyer_8008
C9009,6.15,2022-01-24,Buyer_8009
C9010,30.63,2022-01-08,Buyer_8010
C9011,35.58,2022-09-21,Buyer_8011
C9012,13.58,2023-06-14,Buyer_8012
C9013,47.69,2022-06-01,Buyer_8013
C9014,29.31,2023-08-30,Buyer_8014
C9015,41.55,2022-07-25,Buyer_8015
C9016,33.82,2023-01-15,Buyer_8016
C9017,15.88,2023-01-18,Buyer_8017
C9018,19.78,2023-07-09,Buyer_8018
C9019,39.88,2023-03-23,Buyer_8019
C9020,32.62,2022-05-26,Buyer_8020
C9021,20.08,2022-11-26,Buyer_8021
C9022,49.33,2023-07-04,Buyer_8022
C9023,11.05,2023-02-04,Buyer_8023
C9024,22.84,2023-11-21,Buyer_8024
C9025,20.55,2024-01-01,Buyer_8025
C9026,47.32,2022-07-19,Buyer_8026
C9027,41.79,2022-09-23,Buyer_8027
C9028,13.45,2023-11-22,Buyer_8028
C9029,41.51,2022-04-10,Buyer_8029
C9030,32.2,2023-04-20,Buyer_8030
C9031,38.2,2023-05-27,Buyer_8031
C9032,23.88,2022-12-21,Buyer_8032
C9033,8.33,2022-05-05,Buyer_8033
C9034,2.76,2023-02-25,Buyer_8034
C9035,13.16,2023-02-18,Buyer_8035
C9036,9.78,2023-06-24,Buyer_8036
C9037,17.25,2023-07-15,Buyer_8037
C9038,15.74,2022-12-07,Buyer_8038
C9039,39.76,2022-06-07,Buyer_8039
C9040,22.79,2023-01-08,Buyer_8040
C9041,32.06,2023-10-03,Buyer_8041
C9042,36.37,2022-04-11,Buyer_8042
C9043,34.92,2022-01-04,Buyer_8043
C9044,37.86,2023-12-20,Buyer_8044
C9045,35.21,2023-06-17,Buyer_8045
C9046,25.78,2022-04-09,Buyer_8046
C9047,35.97,2022-06-14,Buyer_8047
C9048,25.81,2022-09-13,Buyer_8048
C9049,3.71,2022-11-09,Buyer_8049
C9050,3.26,2022-10-10,Buyer_8050
C9051,41.48,2023-04-08,Buyer_8051
C9052,37.52,2022-04-05,Buyer_8052
C9053,27.09,2022-08-18,Buyer_8053
C9054,16.73,2023-01-25,Buyer_8054
C9055,41.94,2022-08-19,Buyer_8055
C9056,37.98,2022-08-11,Buyer_8056
C9057,34.7,2023-03-21,Buyer_8057
C9058,20.65,2022-02-28,Buyer_8058
C9059,48.53,2023-12-16,Buyer_8059
C9060,38.46,2023-10-20,Buyer_8060
C9061,38.89,2023-11-29,Buyer_8061
C9062,38.16,2023-08-27,Buyer_8062
C9063,15.86,2022-07-25,Buyer_8063
C9064,8.95,2022-07-03,Buyer_8064
C9065,26.34,2023-09-15,Buyer_8065
C9066,18.01,2023-05-03,Buyer_8066
C9067,11.23,2022-10-22,Buyer_8067
C9068,40.09,2022-08-20,Buyer_8068
C9069,3.96,2022-06-20,Buyer_8069
C9070,44.88,2022-04-20,Buyer_8070
C9071,9.68,2023-09-17,Buyer_8071
C9072,48.23,2023-12-13,Buyer_8072
C9073,7.07,2022-09-11,Buyer_8073
C9074,7.78,2023-07-18,Buyer_8074
C9075,40.96,2022-10-01,Buyer_8075
C9076,40.41,2022-04-30,Buyer_8076
C9077,23.55,2022-11-09,Buyer_8077
C9078,23.73,2023-05-08,Buyer_8078
C9079,49.96,2022-03-27,Buyer_8079
C9080,36.22,2023-06-17,Buyer_8080
C9081,24.68,2023-12-03,Buyer_8081
C9082,27.37,2023-02-10,Buyer_8082
C9083,13.69,2023-01-05,Buyer_8083
C9084,49.96,2023-07-22,Buyer_8084
C9085,42.82,2022-12-26,Buyer_8085
C9086,19.76,2022-09-13,Buyer_8086
C9087,6.5,2022-03-14,Buyer_8087
C9088,47.03,2022-07-23,Buyer_8088
C9089,12.43,2022-09-11,Buyer_8089
C9090,29.47,2022-12-21,Buyer_8090
C9091,27.53,2023-02-03,Buyer_8091
C9092,41.21,2022-01-03,Buyer_8092
C9093,39.27,2023-11-05,Buyer_8093
C9094,28.51,2023-08-04,Buyer_8094
C9095,20.71,2022-01-26,Buyer_8095
C9096,35.56,2022-05-05,Buyer_8096
C9097,11.69,2023-08-22,Buyer_8097
C9098,20.64,2023-04-09,Buyer_8098
C9099,29.49,2023-08-01,Buyer_8099
C9100,30.87,2023-10-29,Buyer_8100
C9101,43.29,2023-12-28,Buyer_8101
C9102,8.29,2023-02-25,Buyer_8102
C9103,2.63,2023-04-21,Buyer_8103
C9104,34.5,2023-09-10,Buyer_8104
C9105,38.02,2023-07-03,Buyer_8105
C9106,15.55,2023-05-16,Buyer_8106
C9107,11.82,2023-05-20,Buyer_8107
C9108,40.58,2022-07-24,Buyer_8108
C9109,39.63,2023-07-19,Buyer_8109
C9110,12.42,2022-12-16,Buyer_8110
C9111,30.41,2022-03-07,Buyer_8111
C9112,9.88,2022-01-11,Buyer_8112
C9113,33.16,2023-03-02,Buyer_8113
C9114,42.03,2023-01-20,Buyer_8114
C9115,10.67,2023-03-16,Buyer_8115
C9116,47.52,2023-08-12,Buyer_8116
C9117,29.61,2022-09-01,Buyer_8117
C9118,32.71,2022-02-22,Buyer_8118
C9119,22.33,2022-10-30,Buyer_8119
C9120,41.91,2022-11-09,Buyer_8120
C9121,6.07,2023-07-18,Buyer_8121
C9122,15.49,2022-07-01,Buyer_8122
C9123,37.36,2022-08-17,Buyer_8123
C9124,11.19,2023-12-08,Buyer_8124
C9125,19.61,2023-09-23,Buyer_8125
C9126,20.32,2023-06-01,Buyer_8126
C9127,8.05,2023-07-01,Buyer_8127
C9128,47.07,2022-03-16,Buyer_8128
C9129,24.02,2022-06-02,Buyer_8129
C9130,31.77,2023-03-13,Buyer_8130
C9131,9.24,2022-03-21,Buyer_8131
C9132,28.37,2022-07-12,Buyer_8132
C9133,8.53,2022-09-13,Buyer_8133
C9134,37.12,2023-09-16,Buyer_8134
C9135,34.52,2022-12-19,Buyer_8135
C9136,17.79,2022-12-13,Buyer_8136
C9137,6.15,2022-06-12,Buyer_8137
C9138,22.47,2022-07-03,Buyer_8138
C9139,48.89,2022-04-11,Buyer_8139
C9140,8.56,2023-12-04,Buyer_8140
C9141,18.92,2023-05-08,Buyer_8141
C9142,48.32,2022-09-12,Buyer_8142
C9143,35.75,2022-05-06,Buyer_8143
C9144,34.46,2023-11-21,Buyer_8144
C9145,34.68,2023-09-22,Buyer_8145
C9146,10.11,2022-04-07,Buyer_8146
C9147,40.82,2023-11-07,Buyer_8147
C9148,23.93,2022-01-30,Buyer_8148
C9149,29.28,2022-09-27,Buyer_8149
C9150,31.28,2022-08-30,Buyer_8150
C9151,42.75,2022-11-12,Buyer_8151
C9152,45.51,2023-07-24,Buyer_8152
C9153,34.98,2022-02-27,Buyer_8153
C9154,3.91,2022-11-28,Buyer_8154
C9155,13.62,2023-02-06,Buyer_8155
C9156,6.78,2022-11-04,Buyer_8156
C9157,34.37,2022-03-23,Buyer_8157
C9158,18.6,2023-05-01,Buyer_8158
C9159,13.35,2023-12-22,Buyer_8159
C9160,40.14,2023-03-15,Buyer_8160
C9161,17.15,2023-09-04,Buyer_8161
C9162,6.48,2023-10-28,Buyer_8162
C9163,24.63,2023-04-30,Buyer_8163
C9164,29.45,2022-10-17,Buyer_8164
C9165,14.25,2022-06-02,Buyer_8165
C9166,29.71,2023-10-23,Buyer_8166
C9167,15.61,2023-11-24,Buyer_8167
C9168,25.41,2022-01-06,Buyer_8168
C9169,13.82,2022-10-17,Buyer_8169
C9170,49.42,2023-08-16,Buyer_8170
C9171,15.27,2022-09-06,Buyer_8171
C9172,6.19,2022-01-17,Buyer_8172
C9173,32.44,2023-01-31,Buyer_8173
C9174,20.45,2023-07-01,Buyer_8174
C9175,26.08,2023-12-02,Buyer_8175
C9176,6.62,2023-01-14,Buyer_8176
C9177,24.83,2022-09-23,Buyer_8177
C9178,18.29,2022-07-23,Buyer_8178
C9179,25.38,2023-09-29,Buyer_8179
C9180,43.44,2022-03-25,Buyer_8180
C9181,41.04,2022-11-13,Buyer_8181
C9182,13.26,2022-10-28,Buyer_8182
C9183,43.84,2023-12-14,Buyer_8183
C9184,35.46,2022-08-30,Buyer_8184
C9185,20.72,2023-10-28,Buyer_8185
C9186,8.87,2023-04-08,Buyer_8186
C9187,27.11,2023-03-01,Buyer_8187
C9188,46.13,2023-09-15,Buyer_8188
C9189,15.52,2022-05-20,Buyer_8189
C9190,39.14,2022-05-28,Buyer_8190
C9191,35.58,2023-08-13,Buyer_8191
C9192,31.1,2022-01-24,Buyer_8192
C9193,14.96,2023-10-30,Buyer_8193
C9194,20.53,2022-07-19,Buyer_8194
C9195,5.17,2023-11-03,Buyer_8195
C9196,11.01,2023-07-14,Buyer_8196
C9197,24.67,2022-12-03,Buyer_8197
C9198,20.57,2023-08-05,Buyer_8198
