Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh
C9732,Tata,City,2023,CNG,Manual,Silver,Third,11.54,41.35
C9733,Mahindra,Innova,2022,Petrol,Automatic,Green,First,14.37,22.44
C9734,Tata,Seltos,2009,Petrol,Automatic,Green,Third,10.96,42.54
C9735,Toyota,Nexon,2023,Petrol,Manual,Black,Third,16.09,28.68
C9736,Maruti,Ecosport,2015,Electric,Automatic,Yellow,First,10.49,42.54
C9737,Tata,Nexon,2024,Hybrid,Automatic,Yellow,Third,19.51,10.47
C9738,Maruti,Ecosport,2009,CNG,Automatic,Yellow,Third,20.69,23.55
C9739,Mahindra,Ecosport,2015,Petrol,Manual,White,First,21,28.72
C9740,Kia,Polo,2017,Petrol,Manual,Grey,First,24.75,48.48
C9741,Mahindra,Nexon,2020,Petrol,Manual,Blue,Fourth,15.11,34.93
C9742,Honda,XUV500,2019,CNG,Automatic,Green,Third,13.74,15.82
C9743,Kia,Polo,2024,Petrol,Manual,Blue,Third,22.22,6.94
C9744,Maruti,Nexon,2022,Petrol,Automatic,Silver,First,17.66,10.02
C9745,Volkswagen,Nexon,2022,CNG,Automatic,Silver,Fourth,19.75,45.48
C9746,Tata,City,2008,Petrol,Automatic,Silver,First,11.39,15.12
C9747,Ford,Swift,2012,Hybrid,Manual,Blue,Third,10.8,33.99
C9748,Honda,XUV500,2020,Diesel,Automatic,Grey,First,11.03,30.96
C9749,Renault,Innova,2023,CNG,Manual,Red,First,20.47,38.57
C9750,Maruti,XUV500,2022,CNG,Automatic,Yellow,Fourth,18.85,24.22
C9751,Kia,Creta,2010,Electric,Manual,Silver,Second,23.34,41.37
C9752,Toyota,XUV500,2021,Diesel,Automatic,Grey,First,17.32,12.79
C9753,Maruti,Nexon,2009,Petrol,Manual,Black,Fourth,18.79,3.35
C9754,Renault,Duster,2019,Diesel,Automatic,Blue,Second,24.03,48.07
C9755,Hyundai,Innova,2012,Electric,Manual,Black,Fourth,12.77,17.59
C9756,Volkswagen,Innova,2023,CNG,Automatic,Black,Second,18,37.35
C9757,Mahindra,City,2011,Diesel,Manual,Grey,First,15.78,27.84
C9758,Honda,Swift,2021,Electric,Manual,Grey,First,21.42,9.56
C9759,Renault,Polo,2009,CNG,Automatic,Black,Second,12.68,37.35
C9760,Maruti,Innova,2014,Petrol,Manual,Yellow,Fourth,11.67,45.48
C9761,Ford,XUV500,2016,Electric,Manual,Yellow,Third,13.33,47.45
C9762,Honda,XUV500,2021,Electric,Manual,Black,Third,13.08,18.83
C9763,Tata,Swift,2024,CNG,Automatic,White,First,13.05,38.28
C9764,Tata,Swift,2016,CNG,Automatic,White,First,18.3,39.59
C9765,Volkswagen,Innova,2011,Diesel,Manual,Silver,Third,15.85,25.95
C9766,Ford,Ecosport,2005,Diesel,Manual,Green,First,17.47,30.99
C9767,Volkswagen,Swift,2020,Diesel,Manual,Black,Fourth,14.69,18.6
C9768,Hyundai,Swift,2009,Hybrid,Manual,Red,First,13.71,21.21
C9769,Kia,XUV500,2022,Electric,Manual,Grey,Third,19.48,48.02
C9770,Ford,Polo,2020,CNG,Automatic,Yellow,First,14.65,23.35
C9771,Ford,Polo,2013,Electric,Automatic,White,Second,16.12,18.98
C9772,Kia,Seltos,2014,Electric,Manual,Grey,Second,24.22,36.87
C9773,Honda,Creta,2009,Hybrid,Automatic,Green,Fourth,22.96,46.72
C9774,Honda,XUV500,2019,Electric,Automatic,Grey,Second,12.37,27.03
C9775,Renault,Duster,2010,CNG,Manual,White,First,19.25,35.71
C9776,Ford,Duster,2016,Diesel,Automatic,Yellow,Fourth,22.39,14.28
C9777,Kia,Polo,2012,CNG,Automatic,Green,Fourth,22.96,48.49
C9778,Hyundai,Innova,2011,Diesel,Manual,Red,First,11.12,30.43
C9779,Toyota,Creta,2015,Diesel,Automatic,Yellow,Second,10.56,3.51
C9780,Tata,Polo,2020,CNG,Manual,Red,Third,15.41,18.35
C9781,Kia,Duster,2018,CNG,Automatic,Blue,Fourth,11.69,37.91
C9782,Renault,Polo,2010,Diesel,Manual,Black,Second,23.87,10.36
C9783,Mahindra,Swift,2019,CNG,Automatic,Blue,First,24.63,18.9
C9784,Mahindra,Innova,2012,Hybrid,Manual,Silver,Second,14.2,6.42
C9785,Honda,Swift,2022,Hybrid,Manual,White,First,18.14,22.72
C9786,Volkswagen,XUV500,2016,CNG,Automatic,Silver,Third,16.82,39.32
C9787,Ford,City,2024,Diesel,Manual,Red,Second,18.44,19.32
C9788,Renault,XUV500,2017,CNG,Automatic,White,Third,24.21,22.85
C9789,Volkswagen,Swift,2013,Hybrid,Automatic,Red,First,19.48,37.51
C9790,Honda,Swift,2019,Electric,Manual,Silver,Fourth,23.17,30.67
C9791,Hyundai,Swift,2006,Electric,Automatic,Green,Third,16.28,19.63
C9792,Mahindra,City,2011,Petrol,Manual,Black,Fourth,23.17,19.06
C9793,Renault,Swift,2019,Electric,Automatic,Blue,Second,23.62,18.69
C9794,Mahindra,Creta,2017,Diesel,Automatic,Green,Third,14.17,17.62
C9795,Maruti,Innova,2008,Hybrid,Manual,Grey,Second,11.75,29.95
C9796,Mahindra,Polo,2008,Diesel,Manual,Green,Second,21.08,8.52
C9797,Renault,Innova,2005,Petrol,Manual,Yellow,Fourth,16.48,40.89
C9798,Toyota,Seltos,2007,Hybrid,Manual,Silver,Third,10.37,43.2
C9799,Tata,Innova,2021,Diesel,Automatic,Black,Third,12.23,48.62
C9800,Ford,City,2015,Hybrid,Manual,Grey,Third,16.83,23.35
C9801,Tata,Innova,2023,Petrol,Automatic,Grey,Second,12.14,47.88
C9802,Toyota,Innova,2013,CNG,Automatic,Green,Second,23.2,20.85
C9803,Hyundai,Seltos,2014,Electric,Automatic,White,Fourth,20.9,17.87
C9804,Hyundai,Ecosport,2022,Diesel,Manual,Silver,First,16.56,12.5
C9805,Renault,Creta,2006,Diesel,Automatic,Grey,First,16.15,41.2
C9806,Hyundai,XUV500,2010,Diesel,Manual,White,Second,15.54,38.5
C9807,Toyota,Polo,2005,Hybrid,Manual,Grey,Second,16.52,16.59
C9808,Honda,Polo,2018,Electric,Automatic,Black,Fourth,13.94,44.14
C9809,Tata,City,2018,Hybrid,Automatic,Red,Third,11.76,9.83
C9810,Kia,Creta,2015,Hybrid,Manual,White,Third,24.6,8.98
C9811,Toyota,Nexon,2022,Hybrid,Manual,Yellow,First,22.47,43.18
C9812,Ford,Nexon,2019,Electric,Automatic,Yellow,Second,11.73,45.1
C9813,Honda,Creta,2016,Hybrid,Automatic,Blue,Fourth,18,33.79
C9814,Hyundai,Swift,2013,CNG,Automatic,Grey,First,12.74,28.45
C9815,Ford,Duster,2009,Electric,Automatic,Green,Second,14.12,44.76
C9816,Toyota,Swift,2007,Electric,Manual,White,Fourth,14.52,39.73
C9817,Volkswagen,Polo,2017,Diesel,Manual,Black,Fourth,20.39,43.69
C9818,Honda,Ecosport,2014,Hybrid,Automatic,Grey,Second,12.45,19.98
C9819,Maruti,Polo,2012,Electric,Manual,Yellow,Fourth,11.42,28.35
C9820,Maruti,Duster,2007,Hybrid,Manual,White,Third,24.34,23.81
C9821,Renault,Seltos,2020,Hybrid,Manual,Silver,Fourth,20.12,43.44
C9822,Kia,Nexon,2019,CNG,Automatic,White,First,12.66,47.45
C9823,Toyota,Ecosport,2014,CNG,Automatic,Blue,Third,22,27.63
C9824,Ford,Polo,2011,Hybrid,Automatic,Black,Second,20.4,19.29
C9825,Honda,Innova,2019,CNG,Manual,White,Fourth,18.39,34.4
C9826,Kia,Polo,2016,Electric,Manual,White,Third,21.35,26.49
C9827,Mahindra,XUV500,2017,Petrol,Manual,Red,Second,18.19,35.25
C9828,Honda,Innova,2007,Hybrid,Manual,Yellow,First,21.35,39.65
C9829,Honda,Ecosport,2022,Electric,Automatic,Red,Third,10.61,32.13
C9830,Toyota,City,2016,Petrol,Automatic,White,First,18.46,43.48
C9831,Renault,City,2009,Electric,Manual,Silver,First,21.43,49.15
C9832,Mahindra,XUV500,2007,Hybrid,Manual,Black,Second,10.25,11.85
C9833,Ford,Ecosport,2017,CNG,Manual,White,Third,12.49,36.44
C9834,Mahindra,Innova,2023,CNG,Manual,Red,Second,16.79,24.04
C9835,Kia,XUV500,2008,Hybrid,Manual,Yellow,First,12.45,6.85
C9836,Renault,Ecosport,2007,Hybrid,Manual,Black,Third,19.41,12.19
C9837,Mahindra,XUV500,2005,Petrol,Manual,Yellow,First,22.6,40.33
C9838,Renault,Creta,2020,CNG,Manual,Silver,Third,20.61,34.98
C9839,Honda,XUV500,2011,Hybrid,Manual,Green,Second,18.96,32.86
C9840,Mahindra,Swift,2016,Hybrid,Manual,White,Fourth,15.74,5.68
C9841,Ford,City,2011,Hybrid,Manual,Black,Fourth,24.57,27.13
C9842,Mahindra,Innova,2012,Electric,Manual,Black,First,10.53,32.73
C9843,Hyundai,Creta,2019,Diesel,Manual,Blue,First,16.56,24.18
C9844,Toyota,Duster,2021,Hybrid,Automatic,Green,First,17.96,13.81
C9845,Honda,XUV500,2021,Diesel,Automatic,Yellow,Third,10.53,26.62
C9846,Toyota,Nexon,2009,Petrol,Automatic,White,First,11.52,28.71
C9847,Mahindra,Innova,2023,Electric,Automatic,Red,Second,16.97,46.61
C9848,Tata,Swift,2012,Hybrid,Automatic,Red,Fourth,19.74,13.9
C9849,Ford,Polo,2011,Electric,Manual,Silver,Third,19.6,17.12
C9850,Volkswagen,Polo,2006,CNG,Manual,Yellow,First,19.25,42.57
C9851,Ford,Seltos,2019,Petrol,Manual,White,Fourth,18.49,13.7
C9852,Hyundai,Polo,2012,Petrol,Manual,Grey,First,13.75,25.8
C9853,Hyundai,XUV500,2017,Electric,Manual,Blue,Fourth,19.62,6.52
C9854,Volkswagen,Ecosport,2005,CNG,Manual,Grey,First,23.9,4.69
C9855,Kia,Duster,2022,Electric,Manual,Green,Third,11.51,8.88
C9856,Toyota,Polo,2008,Hybrid,Automatic,Grey,Second,14.61,39.25
C9857,Hyundai,Nexon,2012,Hybrid,Manual,Red,First,11.41,27.49
C9858,Renault,Seltos,2017,Hybrid,Manual,Yellow,Fourth,23.4,33.21
C9859,Maruti,Nexon,2020,CNG,Manual,White,Fourth,23.38,9.53
C9860,Tata,Polo,2019,Petrol,Manual,Black,Fourth,11.34,43.41
C9861,Ford,Seltos,2017,Hybrid,Automatic,Silver,Second,12.57,41.79
C9862,Honda,Seltos,2024,Hybrid,Manual,Yellow,Second,12.5,42.66
C9863,Honda,XUV500,2014,Electric,Manual,Green,Second,11.97,47.16
C9864,Renault,Innova,2008,Hybrid,Automatic,Grey,First,24.15,23.08
C9865,Toyota,City,2016,Hybrid,Automatic,Green,Second,11.74,11.08
C9866,Tata,Seltos,2012,Petrol,Manual,Blue,Second,20.85,43.3
C9867,Hyundai,Polo,2012,Petrol,Automatic,White,Fourth,23.76,45.07
C9868,Hyundai,XUV500,2022,Diesel,Manual,Black,First,10.39,30.23
C9869,Kia,Ecosport,2021,Hybrid,Automatic,Green,Fourth,19.17,30.14
C9870,Tata,Nexon,2012,Hybrid,Manual,Green,First,18.75,37.11
C9871,Kia,Polo,2020,Diesel,Automatic,Red,Second,22.05,15.1
C9872,Renault,Swift,2021,Diesel,Manual,Red,Second,15.06,7.31
C9873,Mahindra,Innova,2009,Petrol,Automatic,White,Fourth,21.68,4.76
C9874,Hyundai,Seltos,2012,Diesel,Manual,White,Third,13.48,49.19
C9875,Honda,Ecosport,2014,Diesel,Manual,Grey,Third,22.18,36.01
C9876,Maruti,City,2007,Electric,Automatic,Black,Second,13.13,32.24
C9877,Renault,Creta,2014,Electric,Manual,White,Second,10.17,5.36
C9878,Maruti,Polo,2013,CNG,Manual,Yellow,Third,13.54,4.48
C9879,Hyundai,Swift,2005,Electric,Automatic,Yellow,First,16.28,16.53
C9880,Hyundai,Duster,2012,Diesel,Manual,Black,Fourth,18.45,11.74
C9881,Kia,City,2014,Petrol,Manual,Silver,Second,19.79,12.48
C9882,Renault,City,2006,CNG,Automatic,Green,Fourth,18.31,40.87
C9883,Honda,Creta,2020,Hybrid,Automatic,Black,Fourth,19.4,28.03
C9884,Tata,Ecosport,2019,CNG,Automatic,Blue,Third,23.99,25.73
C9885,Toyota,City,2010,Hybrid,Automatic,White,Fourth,15.2,12.19
C9886,Mahindra,XUV500,2015,Petrol,Manual,Yellow,Fourth,12.5,17.49
C9887,Mahindra,City,2024,Hybrid,Automatic,Silver,Third,24.31,38.15
C9888,Mahindra,Creta,2005,Diesel,Manual,Green,Third,14.57,43.06
C9889,Ford,Nexon,2019,Petrol,Manual,Silver,First,10.09,20.81
C9890,Maruti,Duster,2008,Electric,Manual,Green,Fourth,15.27,5.37
C9891,Hyundai,Polo,2023,CNG,Manual,White,Third,13.08,44.29
C9892,Mahindra,Duster,2009,Electric,Manual,Yellow,Third,24.98,4.94
C9893,Honda,Polo,2014,Diesel,Manual,Green,First,19.14,24.43
C9894,Renault,Innova,2016,Hybrid,Automatic,Yellow,First,16.68,22.11
C9895,Hyundai,Seltos,2021,Electric,Manual,Green,Fourth,15.18,45.64
C9896,Volkswagen,Polo,2023,Hybrid,Automatic,Black,Fourth,17.03,13.39
C9897,Mahindra,City,2014,CNG,Automatic,Blue,Fourth,16.05,37.03
C9898,Volkswagen,Nexon,2007,Electric,Manual,Green,First,12.75,38.61
C9899,Renault,Creta,2018,Electric,Automatic,Red,Fourth,16.8,11.34
C9900,Hyundai,City,2008,Diesel,Manual,Grey,Fourth,21.01,11.58
C9901,Honda,Innova,2019,Diesel,Manual,Silver,Third,17.1,32.56
C9902,Mahindra,Polo,2008,Petrol,Manual,Yellow,First,16.63,28.94
C9903,Maruti,Creta,2023,Petrol,Manual,Red,First,17.32,48.73
C9904,Hyundai,Seltos,2015,CNG,Manual,Silver,Fourth,19.69,42.99
C9905,Volkswagen,Ecosport,2013,Electric,Automatic,Yellow,First,15.48,7.96
C9906,Ford,City,2015,CNG,Automatic,White,Fourth,19.46,30.26
C9907,Toyota,Innova,2017,Hybrid,Automatic,Blue,Third,10.65,18.04
C9908,Tata,City,2006,Diesel,Manual,Red,Second,21.23,20.14
C9909,Volkswagen,Innova,2006,Hybrid,Manual,Silver,Fourth,11.36,21.12
C9910,Hyundai,Duster,2017,Electric,Automatic,Silver,First,12.67,41.84
C9911,Honda,Duster,2008,Petrol,Manual,Blue,Second,14.1,47.83
C9912,Hyundai,Creta,2009,Hybrid,Manual,Grey,Third,18.99,39.68
C9913,Maruti,Creta,2014,CNG,Manual,Black,Fourth,21.39,20.86
C9914,Mahindra,XUV500,2015,CNG,Manual,Yellow,Fourth,12.52,23.21
C9915,Renault,XUV500,2022,Hybrid,Manual,White,First,17.72,9.53
C9916,Volkswagen,City,2011,Petrol,Manual,Black,Second,17.29,38.55
C9917,Renault,Duster,2008,Diesel,Automatic,Silver,Fourth,22.39,26.81
C9918,Ford,Ecosport,2020,Hybrid,Manual,Red,Fourth,22.82,19.44
C9919,Volkswagen,Seltos,2020,CNG,Manual,Yellow,Second,10.72,28.89
C9920,Volkswagen,XUV500,2023,Electric,Manual,Blue,Second,23.89,23.38
C9921,Mahindra,Nexon,2016,Petrol,Automatic,Grey,Second,22.39,21.03
C9922,Maruti,Creta,2009,Hybrid,Manual,Grey,Fourth,23.7,31.5
C9923,Kia,Duster,2024,Diesel,Manual,Green,Third,17.8,44.91
C9924,Tata,Duster,2015,Diesel,Manual,White,Fourth,21.86,17.28
C9925,Hyundai,Duster,2011,Electric,Manual,Grey,Fourth,22.67,28.02
C9926,Renault,Ecosport,2005,CNG,Automatic,White,Fourth,20.77,44.19
C9927,Tata,Creta,2020,Electric,Manual,White,Second,17.86,25.74
C9928,Kia,City,2009,CNG,Automatic,Black,Third,10.46,34.57
C9929,Hyundai,Polo,2013,Diesel,Automatic,White,First,16.07,21.68
C9930,Hyundai,Polo,2009,Diesel,Automatic,Green,Third,13.02,31.42
C9931,Kia,Creta,2017,Electric,Automatic,White,Third,21.41,19.57
C9932,Tata,Duster,2005,Diesel,Manual,Red,Third,11.18,22.42
C9933,Hyundai,Seltos,2009,CNG,Automatic,White,Third,14.38,39.29
C9934,Maruti,Duster,2007,Petrol,Automatic,Green,Third,10.38,39.76
C9935,Hyundai,Ecosport,2005,Petrol,Manual,Silver,Third,17.37,6.36
C9936,Ford,Seltos,2011,CNG,Automatic,Blue,First,11.25,31.92
C9937,Ford,City,2011,Petrol,Automatic,Black,First,11.64,22.32
C9938,Renault,Duster,2016,Hybrid,Automatic,Blue,Third,20.84,40.68
C9939,Kia,Duster,2011,CNG,Manual,Silver,First,17.54,43.11
C9940,Volkswagen,Innova,2006,Hybrid,Manual,Grey,Third,15.31,37.67
C9941,Toyota,Duster,2017,Hybrid,Manual,Red,Fourth,21.39,48.02
C9942,Toyota,Nexon,2005,Hybrid,Automatic,White,Second,24.81,20.22
C9943,Ford,Creta,2012,Diesel,Automatic,Blue,Third,10.04,7.12
C9944,Maruti,Seltos,2015,Hybrid,Automatic,Blue,First,19.11,44.02
C9945,Mahindra,Nexon,2014,Petrol,Automatic,Black,First,24.57,28.66
C9946,Honda,Duster,2009,Petrol,Manual,Black,First,18.78,42.9
C9947,Tata,XUV500,2015,CNG,Automatic,Blue,Third,23.34,7.99
C9948,Tata,Creta,2020,Diesel,Manual,Green,First,17.75,18.18
C9949,Toyota,Swift,2019,CNG,Manual,Silver,Fourth,16.52,28.03
C9950,Renault,Seltos,2017,Petrol,Manual,Grey,Fourth,16.05,14.13
C9951,Mahindra,Creta,2023,Petrol,Manual,Yellow,Third,11.94,45.85
C9952,Tata,Innova,2017,Hybrid,Automatic,Silver,First,11.12,4.61
C9953,Ford,City,2020,Diesel,Manual,Green,First,16.92,39.12
C9954,Kia,Polo,2010,Hybrid,Manual,Green,Fourth,16.89,33.32
C9955,Tata,Creta,2023,Diesel,Manual,Green,First,12.02,7.99
C9956,Volkswagen,Swift,2017,Petrol,Manual,Grey,Fourth,20.63,34.59
C9957,Mahindra,Creta,2021,Electric,Automatic,Blue,Third,23.1,40.34
C9958,Honda,City,2009,CNG,Automatic,Blue,First,12.53,19.8
C9959,Kia,Duster,2007,Diesel,Manual,Black,First,10.87,10.66
C9960,Toyota,Nexon,2013,Electric,Automatic,Red,First,19.69,7.63
C9961,Ford,Polo,2016,Electric,Manual,Blue,First,17.14,17.53
C9962,Hyundai,Nexon,2016,Diesel,Automatic,Grey,Third,18.44,33.17
C9963,Renault,Polo,2006,Electric,Manual,Red,Third,23.92,44.08
C9964,Ford,Innova,2009,Electric,Manual,White,First,13.41,48.01
C9965,Toyota,Innova,2019,Hybrid,Manual,Grey,Second,10.43,7.72
C9966,Tata,Swift,2008,CNG,Manual,Green,Third,12.98,49.05
C9967,Honda,XUV500,2023,Petrol,Automatic,Green,Second,14.9,39.25
C9968,Mahindra,City,2008,Electric,Manual,Grey,Second,10.47,24.98
C9969,Tata,City,2022,Diesel,Automatic,Green,Second,14.9,16.04
C9970,Volkswagen,Polo,2024,Diesel,Automatic,Yellow,Fourth,18.59,41.16
C9971,Toyota,Seltos,2008,Electric,Manual,Red,First,13.38,34.42
C9972,Ford,Innova,2013,CNG,Automatic,Silver,Third,16.25,38.88
C9973,Kia,Seltos,2024,Electric,Automatic,Yellow,First,23.93,48.32
C9974,Toyota,Polo,2008,Petrol,Automatic,Blue,First,16.98,49.88
C9975,Mahindra,City,2009,Diesel,Automatic,Black,First,19.82,16.28
C9976,Maruti,Polo,2009,Diesel,Automatic,Yellow,Third,20.3,18.29
C9977,Maruti,Swift,2006,Petrol,Automatic,Black,Third,22.15,30.44
C9978,Renault,Creta,2007,Electric,Manual,Black,Second,22.81,9.49
C9979,Renault,XUV500,2022,CNG,Automatic,Silver,Fourth,18.34,33.72
C9980,Renault,Innova,2022,CNG,Automatic,White,Third,13.54,49.21
C9981,Hyundai,XUV500,2014,Hybrid,Manual,Yellow,Fourth,22.13,49.74
C9982,Tata,Duster,2020,Electric,Automatic,Black,Second,23.91,35.63
C9983,Volkswagen,Innova,2024,CNG,Manual,White,Second,22.4,30.35
C9984,Mahindra,City,2013,Electric,Automatic,Red,Third,21.37,8.02
C9985,Toyota,Duster,2020,Hybrid,Automatic,Yellow,Second,17.39,23.91
C9986,Toyota,Creta,2012,Petrol,Manual,Yellow,Fourth,21.52,39.4
C9987,Tata,City,2007,CNG,Automatic,Black,Second,10.8,33
C9988,Ford,Nexon,2005,Hybrid,Automatic,Green,Fourth,19.32,3.12
C9989,Honda,Innova,2019,Petrol,Automatic,Green,First,20.68,47.82
C9990,Toyota,Polo,2011,Hybrid,Automatic,Grey,First,13.29,26.76
C9991,Kia,Ecosport,2011,Diesel,Automatic,Black,Second,20.37,45.78
C9992,Renault,XUV500,2015,Electric,Manual,Green,Fourth,11.3,42.11
C9993,Honda,XUV500,2018,Hybrid,Manual,Yellow,Second,17.88,27.42
C9994,Tata,Seltos,2012,CNG,Automatic,Blue,First,16.48,7.36
C9995,Renault,Swift,2012,Hybrid,Manual,Black,Fourth,13.6,41.63
C9996,Hyundai,Innova,2009,Electric,Manual,Green,Fourth,11.82,14.03
C9997,Ford,City,2023,Petrol,Manual,Black,First,19.2,45.27
C9998,Maruti,Ecosport,2022,Electric,Manual,White,Fourth,10.11,20.27
C9999,Ford,Seltos,2023,Petrol,Automatic,Red,Third,17.84,21.94
C10000,Volkswagen,Nexon,2012,Diesel,Automatic,Yellow,First,17.21,24.93
C10001,Tata,XUV500,2019,CNG,Automatic,White,Third,22.44,45.6
C10002,Tata,Polo,2012,Hybrid,Automatic,Red,Third,23.93,37.67
C10003,Kia,Creta,2011,Hybrid,Manual,Grey,Third,11.9,36.44
C10004,Hyundai,Nexon,2023,Electric,Automatic,Grey,First,18.89,8.35
C10005,Hyundai,City,2023,Diesel,Automatic,Red,Fourth,21.69,16.06
C10006,Renault,Ecosport,2006,Diesel,Manual,Grey,Third,10.9,24.95
C10007,Tata,Polo,2019,Diesel,Automatic,White,Fourth,20.46,11.93
C10008,Maruti,Seltos,2023,Petrol,Automatic,Blue,Second,23.75,28.98
C10009,Tata,Swift,2020,Electric,Automatic,Black,Third,16.4,16.93
C10010,Kia,Duster,2010,Petrol,Manual,Black,First,10.17,32.94
C10011,Volkswagen,XUV500,2013,Hybrid,Manual,White,Fourth,24.42,46.08
C10012,Toyota,Nexon,2007,Petrol,Automatic,Yellow,Third,18.67,17.81
C10013,Renault,Ecosport,2015,Diesel,Manual,Green,Second,22.61,13.64
C10014,Honda,Creta,2019,Hybrid,Automatic,Black,First,13.31,17.53
C10015,Volkswagen,Ecosport,2022,Petrol,Manual,Silver,Third,14.83,30.27
C10016,Toyota,Duster,2013,Petrol,Manual,Yellow,Fourth,19.6,12.26
C10017,Toyota,Nexon,2009,Diesel,Automatic,White,Third,18.39,47.6
C10018,Volkswagen,Innova,2020,CNG,Automatic,Yellow,Third,21.9,28.28
C10019,Maruti,Swift,2012,Hybrid,Automatic,Yellow,First,15.83,27.99
C10020,Ford,City,2022,Diesel,Manual,Grey,Second,20.48,27.93
C10021,Mahindra,Polo,2016,Petrol,Automatic,Silver,Fourth,20.69,21.79
C10022,Honda,Nexon,2021,Petrol,Automatic,Black,Third,20.23,33.29
C10023,Hyundai,XUV500,2012,Hybrid,Automatic,Silver,Fourth,17.35,26.67
C10024,Tata,Creta,2005,Diesel,Automatic,White,Third,24.83,7.91
C10025,Toyota,Seltos,2013,Hybrid,Automatic,Yellow,Second,14.55,13.9
C10026,Tata,Polo,2019,Electric,Automatic,Yellow,Third,22.76,43.78
C10027,Ford,City,2011,Diesel,Automatic,Blue,Second,12.41,5.68
C10028,Renault,Ecosport,2023,Petrol,Automatic,Grey,First,11.34,3.16
C10029,Kia,Polo,2015,Diesel,Manual,Yellow,Fourth,14.66,20.99
C10030,Renault,City,2006,CNG,Manual,Blue,Third,19.93,9.63
C10031,Maruti,Innova,2012,CNG,Automatic,Yellow,First,11.59,23.73
C10032,Kia,Creta,2014,Hybrid,Automatic,Blue,Fourth,14.5,39.07
C10033,Honda,Seltos,2009,Diesel,Automatic,White,Fourth,10.53,4.76
C10034,Ford,Seltos,2009,CNG,Manual,White,Second,20.75,41.82
C10035,Maruti,Seltos,2007,Diesel,Automatic,Green,Fourth,13.42,4.13
C10036,Maruti,Polo,2016,Diesel,Manual,Yellow,First,15.34,25.2
C10037,Mahindra,Ecosport,2006,Diesel,Automatic,Black,Fourth,17.72,48.51
C10038,Renault,Creta,2019,Hybrid,Manual,Silver,Fourth,14.81,36.23
C10039,Maruti,Nexon,2022,Hybrid,Automatic,Yellow,Third,22.06,37.6
C10040,Ford,Polo,2013,CNG,Automatic,White,Fourth,10.26,4.35
C10041,Hyundai,XUV500,2007,CNG,Automatic,Grey,First,16.38,24.62
C10042,Tata,Duster,2006,Diesel,Manual,Blue,First,18.29,22.62
C10043,Toyota,Ecosport,2024,Hybrid,Manual,Black,Second,14.01,33.33
C10044,Honda,Ecosport,2011,Petrol,Manual,Grey,Fourth,18.81,33.27
C10045,Kia,Polo,2021,Electric,Automatic,Yellow,First,18.4,40.09
C10046,Kia,Polo,2020,Electric,Manual,Green,Third,20.66,30.99
C10047,Renault,Creta,2020,Electric,Manual,White,Second,13.02,44
C10048,Hyundai,Creta,2016,Diesel,Manual,Black,Fourth,17.34,3.78
C10049,Kia,Seltos,2020,Diesel,Manual,White,Third,15.71,30.83
C10050,Tata,Polo,2018,Petrol,Manual,White,Third,22.84,37.87
C10051,Maruti,Swift,2012,Electric,Automatic,Grey,Third,23.31,26.2
C10052,Maruti,Duster,2020,Petrol,Automatic,Blue,Third,15.14,12.56
C10053,Maruti,City,2006,Petrol,Automatic,Yellow,Second,10.81,42.43
C10054,Mahindra,City,2009,Hybrid,Automatic,Black,First,13.28,45.71
C10055,Renault,Creta,2005,Hybrid,Manual,Blue,Third,18.91,31.01
C10056,Hyundai,Swift,2013,Hybrid,Automatic,Grey,Second,11.15,3.99
C10057,Honda,Seltos,2010,CNG,Manual,Red,Fourth,11.64,49.33
C10058,Kia,City,2022,Electric,Automatic,White,Second,10.38,37.8
C10059,Hyundai,Seltos,2017,Hybrid,Manual,White,Third,19.7,48.15
C10060,Kia,Creta,2017,Diesel,Automatic,Black,Second,10.14,27.13
C10061,Mahindra,City,2009,CNG,Manual,Black,Third,21.79,12.17
C10062,Mahindra,Polo,2024,CNG,Automatic,Red,First,24,41.01
C10063,Kia,Swift,2019,Petrol,Automatic,Blue,Third,24.84,7.34
C10064,Maruti,Swift,2010,CNG,Manual,Silver,Fourth,18.57,25.32
C10065,Ford,Duster,2012,CNG,Automatic,Silver,Second,18.98,32.63
C10066,Kia,Nexon,2005,CNG,Manual,Yellow,Second,16.68,29.29
C10067,Toyota,Duster,2011,Electric,Automatic,Green,First,24.87,39.45
C10068,Tata,Nexon,2016,CNG,Manual,Yellow,First,14.46,38.95
C10069,Renault,Creta,2006,CNG,Manual,Grey,Second,22.89,48.33
C10070,Maruti,City,2008,Petrol,Manual,Green,Fourth,22.61,10.22
C10071,Renault,Creta,2007,Petrol,Automatic,White,Second,20.55,23.57
C10072,Honda,City,2008,Hybrid,Manual,White,Second,17.77,47.51
C10073,Mahindra,Swift,2016,Hybrid,Automatic,Silver,Second,23.02,22.11
C10074,Ford,Duster,2014,Diesel,Manual,Blue,First,10.21,32.21
C10075,Kia,City,2010,Electric,Manual,White,Second,10.98,43.88
C10076,Volkswagen,Nexon,2011,Petrol,Automatic,Grey,Fourth,11.2,36.3
C10077,Maruti,Nexon,2017,Hybrid,Automatic,Grey,First,21.83,19.56
C10078,Toyota,Seltos,2015,Electric,Manual,Green,First,16.08,36.51
C10079,Honda,Nexon,2007,Petrol,Automatic,Yellow,First,23.92,4.9
